Index,Time,4ES_1,Time,4ES_2,Time,4ES_3,Time,4ES_4,Time,4PF_1,Time,4PF_2,Time,4PF_3,Time,4PF_4
21773,540.891,2509.798,540.891,2509.798,540.891,2529.406,540.891,2529.406,540.891,2509.798,540.891,2529.406,540.891,2509.798,540.891,2509.798
21774,540.909,2509.798,540.909,2509.798,540.909,2529.406,540.909,2509.798,540.909,2509.798,540.909,2529.406,540.909,2509.798,540.909,2509.798
21775,540.928,2529.406,540.928,2529.406,540.928,2509.798,540.928,2509.798,540.928,2529.406,540.928,2529.406,540.928,2529.406,540.928,2529.406
21776,540.946,2509.798,540.946,2529.406,540.946,2529.406,540.946,2529.406,540.946,2509.798,540.946,2529.406,540.946,2509.798,540.946,2509.798
21777,540.965,2529.406,540.965,2529.406,540.965,2529.406,540.965,2509.798,540.965,2529.406,540.965,2529.406,540.965,2509.798,540.965,2509.798
21778,540.983,2509.798,540.983,2509.798,540.983,2529.406,540.983,2509.798,540.983,2509.798,540.983,2529.406,540.983,2509.798,540.983,2529.406
21779,541.002,2529.406,541.002,2529.406,541.002,2529.406,541.002,2529.406,541.002,2529.406,541.002,2529.406,541.002,2509.798,541.002,2509.798
21780,541.02,2509.798,541.02,2529.406,541.02,2529.406,541.02,2509.798,541.02,2529.406,541.02,2529.406,541.02,2509.798,541.02,2509.798
21781,541.038,2529.406,541.038,2509.798,541.038,2509.798,541.038,2529.406,541.038,2529.406,541.038,2529.406,541.038,2509.798,541.038,2509.798
21782,541.057,2509.798,541.057,2509.798,541.057,2529.406,541.057,2529.406,541.057,2509.798,541.057,2529.406,541.057,2509.798,541.057,2509.798
21783,541.075,2509.798,541.075,2529.406,541.075,2509.798,541.075,2529.406,541.075,2529.406,541.075,2529.406,541.075,2509.798,541.075,2509.798
21784,541.094,2529.406,541.094,2509.798,541.094,2529.406,541.094,2509.798,541.094,2529.406,541.094,2529.406,541.094,2509.798,541.094,2509.798
21785,541.112,2509.798,541.112,2509.798,541.112,2529.406,541.112,2529.406,541.112,2529.406,541.112,2529.406,541.112,2529.406,541.112,2529.406
21786,541.131,2509.798,541.131,2509.798,541.131,2529.406,541.131,2529.406,541.131,2509.798,541.131,2529.406,541.131,2490.19,541.131,2509.798
21787,541.149,2509.798,541.149,2509.798,541.149,2529.406,541.149,2509.798,541.149,2529.406,541.149,2529.406,541.149,2509.798,541.149,2509.798
21788,541.167,2529.406,541.167,2509.798,541.167,2529.406,541.167,2529.406,541.167,2529.406,541.167,2509.798,541.167,2509.798,541.167,2529.406
21789,541.186,2509.798,541.186,2509.798,541.186,2529.406,541.186,2509.798,541.186,2529.406,541.186,2529.406,541.186,2509.798,541.186,2509.798
21790,541.204,2509.798,541.204,2509.798,541.204,2509.798,541.204,2509.798,541.204,2509.798,541.204,2509.798,541.204,2509.798,541.204,2509.798
21791,541.223,2509.798,541.223,2529.406,541.223,2529.406,541.223,2509.798,541.223,2509.798,541.223,2549.014,541.223,2509.798,541.223,2529.406
21792,541.241,2529.406,541.241,2529.406,541.241,2529.406,541.241,2509.798,541.241,2529.406,541.241,2529.406,541.241,2509.798,541.241,2509.798
21793,541.26,2509.798,541.26,2509.798,541.26,2529.406,541.26,2529.406,541.26,2529.406,541.26,2529.406,541.26,2509.798,541.26,2529.406
21794,541.278,2509.798,541.278,2509.798,541.278,2529.406,541.278,2529.406,541.278,2529.406,541.278,2529.406,541.278,2509.798,541.278,2509.798
21795,541.296,2529.406,541.296,2509.798,541.296,2529.406,541.296,2529.406,541.296,2529.406,541.296,2529.406,541.296,2509.798,541.296,2509.798
21796,541.315,2509.798,541.315,2509.798,541.315,2509.798,541.315,2509.798,541.315,2509.798,541.315,2509.798,541.315,2529.406,541.315,2509.798
21797,541.333,2509.798,541.333,2509.798,541.333,2509.798,541.333,2509.798,541.333,2509.798,541.333,2529.406,541.333,2509.798,541.333,2509.798
21798,541.352,2509.798,541.352,2549.014,541.352,2529.406,541.352,2509.798,541.352,2529.406,541.352,2529.406,541.352,2509.798,541.352,2509.798
21799,541.37,2509.798,541.37,2509.798,541.37,2509.798,541.37,2529.406,541.37,2509.798,541.37,2529.406,541.37,2509.798,541.37,2529.406
21800,541.389,2509.798,541.389,2529.406,541.389,2529.406,541.389,2529.406,541.389,2529.406,541.389,2529.406,541.389,2509.798,541.389,2509.798
21801,541.407,2509.798,541.407,2529.406,541.407,2529.406,541.407,2509.798,541.407,2529.406,541.407,2529.406,541.407,2529.406,541.407,2509.798
21802,541.425,2509.798,541.425,2509.798,541.425,2529.406,541.425,2529.406,541.425,2509.798,541.425,2509.798,541.425,2509.798,541.425,2509.798
21803,541.444,2509.798,541.444,2509.798,541.444,2529.406,541.444,2529.406,541.444,2529.406,541.444,2529.406,541.444,2509.798,541.444,2509.798
21804,541.462,2509.798,541.462,2529.406,541.462,2509.798,541.462,2509.798,541.462,2529.406,541.462,2529.406,541.462,2509.798,541.462,2509.798
21805,541.481,2509.798,541.481,2509.798,541.481,2509.798,541.481,2509.798,541.481,2529.406,541.481,2529.406,541.481,2509.798,541.481,2509.798
21806,541.499,2509.798,541.499,2509.798,541.499,2529.406,541.499,2529.406,541.499,2529.406,541.499,2529.406,541.499,2509.798,541.499,2529.406
21807,541.518,2509.798,541.518,2509.798,541.518,2509.798,541.518,2509.798,541.518,2509.798,541.518,2529.406,541.518,2509.798,541.518,2529.406
21808,541.536,2509.798,541.536,2529.406,541.536,2529.406,541.536,2529.406,541.536,2529.406,541.536,2529.406,541.536,2509.798,541.536,2509.798
21809,541.555,2509.798,541.555,2529.406,541.555,2529.406,541.555,2529.406,541.555,2509.798,541.555,2529.406,541.555,2509.798,541.555,2509.798
21810,541.573,2509.798,541.573,2529.406,541.573,2529.406,541.573,2509.798,541.573,2529.406,541.573,2529.406,541.573,2509.798,541.573,2529.406
21811,541.591,2509.798,541.591,2509.798,541.591,2529.406,541.591,2529.406,541.591,2509.798,541.591,2509.798,541.591,2509.798,541.591,2509.798
21812,541.61,2509.798,541.61,2509.798,541.61,2529.406,541.61,2529.406,541.61,2509.798,541.61,2529.406,541.61,2509.798,541.61,2529.406
21813,541.628,2509.798,541.628,2529.406,541.628,2509.798,541.628,2509.798,541.628,2529.406,541.628,2529.406,541.628,2509.798,541.628,2509.798
21814,541.647,2509.798,541.647,2529.406,541.647,2529.406,541.647,2529.406,541.647,2529.406,541.647,2529.406,541.647,2509.798,541.647,2509.798
21815,541.665,2529.406,541.665,2509.798,541.665,2529.406,541.665,2529.406,541.665,2529.406,541.665,2529.406,541.665,2509.798,541.665,2509.798
21816,541.684,2529.406,541.684,2529.406,541.684,2529.406,541.684,2509.798,541.684,2529.406,541.684,2529.406,541.684,2509.798,541.684,2529.406
21817,541.702,2509.798,541.702,2509.798,541.702,2529.406,541.702,2529.406,541.702,2509.798,541.702,2529.406,541.702,2509.798,541.702,2529.406
21818,541.72,2509.798,541.72,2529.406,541.72,2529.406,541.72,2509.798,541.72,2529.406,541.72,2529.406,541.72,2509.798,541.72,2509.798
21819,541.739,2529.406,541.739,2529.406,541.739,2509.798,541.739,2509.798,541.739,2529.406,541.739,2529.406,541.739,2509.798,541.739,2529.406
21820,541.757,2509.798,541.757,2509.798,541.757,2529.406,541.757,2529.406,541.757,2509.798,541.757,2509.798,541.757,2509.798,541.757,2529.406
21821,541.776,2509.798,541.776,2529.406,541.776,2529.406,541.776,2509.798,541.776,2529.406,541.776,2529.406,541.776,2509.798,541.776,2509.798
21822,541.794,2509.798,541.794,2529.406,541.794,2529.406,541.794,2529.406,541.794,2529.406,541.794,2529.406,541.794,2509.798,541.794,2509.798
21823,541.813,2509.798,541.813,2529.406,541.813,2509.798,541.813,2509.798,541.813,2529.406,541.813,2529.406,541.813,2509.798,541.813,2509.798
21824,541.831,2509.798,541.831,2529.406,541.831,2529.406,541.831,2529.406,541.831,2529.406,541.831,2529.406,541.831,2529.406,541.831,2509.798
21825,541.849,2529.406,541.849,2509.798,541.849,2529.406,541.849,2529.406,541.849,2529.406,541.849,2509.798,541.849,2509.798,541.849,2509.798
21826,541.868,2529.406,541.868,2529.406,541.868,2529.406,541.868,2529.406,541.868,2509.798,541.868,2529.406,541.868,2509.798,541.868,2509.798
21827,541.886,2509.798,541.886,2529.406,541.886,2529.406,541.886,2529.406,541.886,2529.406,541.886,2529.406,541.886,2509.798,541.886,2509.798
21828,541.905,2509.798,541.905,2529.406,541.905,2529.406,541.905,2509.798,541.905,2529.406,541.905,2529.406,541.905,2509.798,541.905,2509.798
21829,541.923,2529.406,541.923,2529.406,541.923,2529.406,541.923,2529.406,541.923,2529.406,541.923,2529.406,541.923,2509.798,541.923,2529.406
21830,541.942,2509.798,541.942,2529.406,541.942,2529.406,541.942,2509.798,541.942,2529.406,541.942,2529.406,541.942,2509.798,541.942,2509.798
21831,541.96,2529.406,541.96,2529.406,541.96,2529.406,541.96,2529.406,541.96,2529.406,541.96,2509.798,541.96,2509.798,541.96,2509.798
21832,541.978,2509.798,541.978,2529.406,541.978,2529.406,541.978,2529.406,541.978,2509.798,541.978,2529.406,541.978,2509.798,541.978,2509.798
21833,541.997,2509.798,541.997,2509.798,541.997,2529.406,541.997,2509.798,541.997,2529.406,541.997,2529.406,541.997,2509.798,541.997,2509.798
21834,542.015,2509.798,542.015,2529.406,542.015,2529.406,542.015,2509.798,542.015,2549.014,542.015,2529.406,542.015,2509.798,542.015,2529.406
21835,542.034,2509.798,542.034,2509.798,542.034,2529.406,542.034,2529.406,542.034,2509.798,542.034,2529.406,542.034,2509.798,542.034,2529.406
21836,542.052,2509.798,542.052,2529.406,542.052,2529.406,542.052,2529.406,542.052,2509.798,542.052,2529.406,542.052,2509.798,542.052,2509.798
21837,542.071,2509.798,542.071,2529.406,542.071,2529.406,542.071,2529.406,542.071,2509.798,542.071,2529.406,542.071,2509.798,542.071,2529.406
21838,542.089,2509.798,542.089,2509.798,542.089,2529.406,542.089,2509.798,542.089,2529.406,542.089,2529.406,542.089,2529.406,542.089,2509.798
21839,542.107,2529.406,542.107,2529.406,542.107,2509.798,542.107,2529.406,542.107,2509.798,542.107,2529.406,542.107,2509.798,542.107,2509.798
21840,542.126,2529.406,542.126,2529.406,542.126,2509.798,542.126,2509.798,542.126,2509.798,542.126,2509.798,542.126,2509.798,542.126,2509.798
21841,542.144,2509.798,542.144,2529.406,542.144,2529.406,542.144,2509.798,542.144,2509.798,542.144,2529.406,542.144,2509.798,542.144,2509.798
21842,542.163,2509.798,542.163,2529.406,542.163,2529.406,542.163,2509.798,542.163,2529.406,542.163,2529.406,542.163,2509.798,542.163,2529.406
21843,542.181,2509.798,542.181,2509.798,542.181,2509.798,542.181,2509.798,542.181,2509.798,542.181,2529.406,542.181,2509.798,542.181,2509.798
21844,542.2,2509.798,542.2,2509.798,542.2,2529.406,542.2,2529.406,542.2,2509.798,542.2,2529.406,542.2,2529.406,542.2,2509.798
21845,542.218,2509.798,542.218,2529.406,542.218,2529.406,542.218,2529.406,542.218,2509.798,542.218,2529.406,542.218,2509.798,542.218,2509.798
21846,542.236,2509.798,542.236,2509.798,542.236,2529.406,542.236,2509.798,542.236,2529.406,542.236,2529.406,542.236,2509.798,542.236,2509.798
21847,542.255,2509.798,542.255,2529.406,542.255,2529.406,542.255,2529.406,542.255,2529.406,542.255,2529.406,542.255,2509.798,542.255,2509.798
21848,542.273,2509.798,542.273,2509.798,542.273,2529.406,542.273,2529.406,542.273,2529.406,542.273,2509.798,542.273,2509.798,542.273,2509.798
21849,542.292,2509.798,542.292,2529.406,542.292,2529.406,542.292,2509.798,542.292,2509.798,542.292,2529.406,542.292,2529.406,542.292,2509.798
21850,542.31,2509.798,542.31,2509.798,542.31,2529.406,542.31,2529.406,542.31,2529.406,542.31,2529.406,542.31,2509.798,542.31,2529.406
21851,542.329,2509.798,542.329,2529.406,542.329,2529.406,542.329,2509.798,542.329,2529.406,542.329,2529.406,542.329,2509.798,542.329,2509.798
21852,542.347,2529.406,542.347,2529.406,542.347,2529.406,542.347,2529.406,542.347,2529.406,542.347,2509.798,542.347,2529.406,542.347,2509.798
21853,542.365,2509.798,542.365,2509.798,542.365,2509.798,542.365,2529.406,542.365,2509.798,542.365,2529.406,542.365,2509.798,542.365,2509.798
21854,542.384,2509.798,542.384,2529.406,542.384,2549.014,542.384,2509.798,542.384,2529.406,542.384,2529.406,542.384,2509.798,542.384,2509.798
21855,542.402,2509.798,542.402,2509.798,542.402,2529.406,542.402,2509.798,542.402,2509.798,542.402,2529.406,542.402,2509.798,542.402,2509.798
21856,542.421,2509.798,542.421,2529.406,542.421,2509.798,542.421,2529.406,542.421,2529.406,542.421,2529.406,542.421,2529.406,542.421,2509.798
21857,542.439,2509.798,542.439,2529.406,542.439,2529.406,542.439,2529.406,542.439,2529.406,542.439,2509.798,542.439,2509.798,542.439,2529.406
21858,542.458,2509.798,542.458,2509.798,542.458,2509.798,542.458,2529.406,542.458,2509.798,542.458,2509.798,542.458,2509.798,542.458,2529.406
21859,542.476,2509.798,542.476,2529.406,542.476,2529.406,542.476,2529.406,542.476,2529.406,542.476,2529.406,542.476,2509.798,542.476,2509.798
21860,542.495,2509.798,542.495,2509.798,542.495,2529.406,542.495,2509.798,542.495,2529.406,542.495,2529.406,542.495,2509.798,542.495,2509.798
21861,542.513,2509.798,542.513,2509.798,542.513,2529.406,542.513,2509.798,542.513,2549.014,542.513,2529.406,542.513,2509.798,542.513,2509.798
21862,542.531,2529.406,542.531,2529.406,542.531,2529.406,542.531,2529.406,542.531,2509.798,542.531,2529.406,542.531,2529.406,542.531,2509.798
21863,542.55,2509.798,542.55,2529.406,542.55,2509.798,542.55,2529.406,542.55,2529.406,542.55,2529.406,542.55,2509.798,542.55,2509.798
21864,542.568,2509.798,542.568,2509.798,542.568,2529.406,542.568,2529.406,542.568,2529.406,542.568,2509.798,542.568,2509.798,542.568,2529.406
21865,542.587,2509.798,542.587,2529.406,542.587,2529.406,542.587,2529.406,542.587,2509.798,542.587,2529.406,542.587,2509.798,542.587,2509.798
21866,542.605,2509.798,542.605,2529.406,542.605,2529.406,542.605,2529.406,542.605,2529.406,542.605,2529.406,542.605,2509.798,542.605,2509.798
21867,542.624,2509.798,542.624,2529.406,542.624,2529.406,542.624,2509.798,542.624,2529.406,542.624,2529.406,542.624,2509.798,542.624,2529.406
21868,542.642,2509.798,542.642,2509.798,542.642,2509.798,542.642,2529.406,542.642,2509.798,542.642,2529.406,542.642,2509.798,542.642,2529.406
21869,542.66,2509.798,542.66,2529.406,542.66,2509.798,542.66,2509.798,542.66,2529.406,542.66,2529.406,542.66,2509.798,542.66,2509.798
21870,542.679,2509.798,542.679,2509.798,542.679,2529.406,542.679,2529.406,542.679,2509.798,542.679,2529.406,542.679,2529.406,542.679,2509.798
21871,542.697,2509.798,542.697,2509.798,542.697,2529.406,542.697,2529.406,542.697,2509.798,542.697,2529.406,542.697,2509.798,542.697,2509.798
21872,542.716,2529.406,542.716,2529.406,542.716,2529.406,542.716,2529.406,542.716,2529.406,542.716,2529.406,542.716,2509.798,542.716,2529.406
21873,542.734,2509.798,542.734,2529.406,542.734,2529.406,542.734,2529.406,542.734,2509.798,542.734,2529.406,542.734,2509.798,542.734,2509.798
21874,542.753,2509.798,542.753,2529.406,542.753,2529.406,542.753,2529.406,542.753,2509.798,542.753,2529.406,542.753,2509.798,542.753,2529.406
21875,542.771,2509.798,542.771,2529.406,542.771,2529.406,542.771,2529.406,542.771,2529.406,542.771,2529.406,542.771,2509.798,542.771,2529.406
21876,542.789,2509.798,542.789,2529.406,542.789,2529.406,542.789,2509.798,542.789,2529.406,542.789,2529.406,542.789,2509.798,542.789,2529.406
21877,542.808,2509.798,542.808,2509.798,542.808,2529.406,542.808,2529.406,542.808,2529.406,542.808,2529.406,542.808,2509.798,542.808,2509.798
21878,542.826,2529.406,542.826,2509.798,542.826,2509.798,542.826,2529.406,542.826,2509.798,542.826,2529.406,542.826,2509.798,542.826,2529.406
21879,542.845,2529.406,542.845,2529.406,542.845,2529.406,542.845,2509.798,542.845,2529.406,542.845,2529.406,542.845,2509.798,542.845,2509.798
21880,542.863,2509.798,542.863,2529.406,542.863,2529.406,542.863,2529.406,542.863,2529.406,542.863,2529.406,542.863,2529.406,542.863,2529.406
21881,542.882,2509.798,542.882,2529.406,542.882,2529.406,542.882,2509.798,542.882,2509.798,542.882,2529.406,542.882,2509.798,542.882,2509.798
21882,542.9,2529.406,542.9,2529.406,542.9,2529.406,542.9,2509.798,542.9,2529.406,542.9,2529.406,542.9,2509.798,542.9,2509.798
21883,542.918,2529.406,542.918,2529.406,542.918,2529.406,542.918,2529.406,542.918,2509.798,542.918,2529.406,542.918,2509.798,542.918,2509.798
21884,542.937,2509.798,542.937,2529.406,542.937,2529.406,542.937,2529.406,542.937,2529.406,542.937,2529.406,542.937,2509.798,542.937,2509.798
21885,542.955,2529.406,542.955,2529.406,542.955,2529.406,542.955,2509.798,542.955,2509.798,542.955,2529.406,542.955,2509.798,542.955,2509.798
21886,542.974,2509.798,542.974,2529.406,542.974,2509.798,542.974,2529.406,542.974,2529.406,542.974,2529.406,542.974,2509.798,542.974,2509.798
21887,542.992,2509.798,542.992,2529.406,542.992,2529.406,542.992,2529.406,542.992,2529.406,542.992,2529.406,542.992,2509.798,542.992,2509.798
21888,543.011,2529.406,543.011,2509.798,543.011,2529.406,543.011,2509.798,543.011,2529.406,543.011,2529.406,543.011,2509.798,543.011,2509.798
21889,543.029,2509.798,543.029,2509.798,543.029,2509.798,543.029,2529.406,543.029,2529.406,543.029,2529.406,543.029,2509.798,543.029,2509.798
21890,543.047,2509.798,543.047,2509.798,543.047,2529.406,543.047,2529.406,543.047,2529.406,543.047,2529.406,543.047,2529.406,543.047,2529.406
21891,543.066,2509.798,543.066,2529.406,543.066,2529.406,543.066,2529.406,543.066,2529.406,543.066,2509.798,543.066,2509.798,543.066,2509.798
21892,543.084,2529.406,543.084,2509.798,543.084,2509.798,543.084,2509.798,543.084,2529.406,543.084,2529.406,543.084,2509.798,543.084,2529.406
21893,543.103,2509.798,543.103,2529.406,543.103,2529.406,543.103,2529.406,543.103,2529.406,543.103,2529.406,543.103,2529.406,543.103,2509.798
21894,543.121,2509.798,543.121,2529.406,543.121,2529.406,543.121,2509.798,543.121,2509.798,543.121,2529.406,543.121,2509.798,543.121,2509.798
21895,543.14,2529.406,543.14,2529.406,543.14,2509.798,543.14,2509.798,543.14,2529.406,543.14,2529.406,543.14,2509.798,543.14,2509.798
21896,543.158,2509.798,543.158,2529.406,543.158,2509.798,543.158,2529.406,543.158,2509.798,543.158,2529.406,543.158,2509.798,543.158,2529.406
21897,543.177,2509.798,543.177,2529.406,543.177,2509.798,543.177,2509.798,543.177,2529.406,543.177,2529.406,543.177,2509.798,543.177,2509.798
21898,543.195,2529.406,543.195,2509.798,543.195,2509.798,543.195,2509.798,543.195,2509.798,543.195,2529.406,543.195,2509.798,543.195,2529.406
21899,543.213,2509.798,543.213,2509.798,543.213,2529.406,543.213,2509.798,543.213,2529.406,543.213,2529.406,543.213,2509.798,543.213,2509.798
21900,543.232,2529.406,543.232,2509.798,543.232,2529.406,543.232,2509.798,543.232,2529.406,543.232,2529.406,543.232,2509.798,543.232,2509.798
21901,543.25,2509.798,543.25,2529.406,543.25,2529.406,543.25,2529.406,543.25,2509.798,543.25,2529.406,543.25,2509.798,543.25,2529.406
21902,543.269,2509.798,543.269,2509.798,543.269,2529.406,543.269,2529.406,543.269,2509.798,543.269,2509.798,543.269,2509.798,543.269,2509.798
21903,543.287,2509.798,543.287,2529.406,543.287,2529.406,543.287,2529.406,543.287,2529.406,543.287,2529.406,543.287,2529.406,543.287,2529.406
21904,543.306,2529.406,543.306,2529.406,543.306,2529.406,543.306,2509.798,543.306,2509.798,543.306,2509.798,543.306,2509.798,543.306,2509.798
21905,543.324,2509.798,543.324,2529.406,543.324,2529.406,543.324,2529.406,543.324,2509.798,543.324,2529.406,543.324,2509.798,543.324,2509.798
21906,543.342,2529.406,543.342,2529.406,543.342,2529.406,543.342,2509.798,543.342,2509.798,543.342,2529.406,543.342,2509.798,543.342,2529.406
21907,543.361,2509.798,543.361,2529.406,543.361,2529.406,543.361,2529.406,543.361,2529.406,543.361,2529.406,543.361,2509.798,543.361,2529.406
21908,543.379,2509.798,543.379,2509.798,543.379,2509.798,543.379,2509.798,543.379,2509.798,543.379,2529.406,543.379,2509.798,543.379,2509.798
21909,543.398,2529.406,543.398,2529.406,543.398,2529.406,543.398,2509.798,543.398,2529.406,543.398,2529.406,543.398,2509.798,543.398,2509.798
21910,543.416,2509.798,543.416,2529.406,543.416,2529.406,543.416,2509.798,543.416,2509.798,543.416,2529.406,543.416,2509.798,543.416,2529.406
21911,543.435,2509.798,543.435,2509.798,543.435,2529.406,543.435,2529.406,543.435,2529.406,543.435,2529.406,543.435,2529.406,543.435,2509.798
21912,543.453,2509.798,543.453,2529.406,543.453,2529.406,543.453,2509.798,543.453,2509.798,543.453,2529.406,543.453,2509.798,543.453,2509.798
21913,543.471,2509.798,543.471,2509.798,543.471,2509.798,543.471,2509.798,543.471,2529.406,543.471,2529.406,543.471,2509.798,543.471,2509.798
21914,543.49,2529.406,543.49,2529.406,543.49,2529.406,543.49,2529.406,543.49,2529.406,543.49,2529.406,543.49,2509.798,543.49,2529.406
21915,543.508,2509.798,543.508,2509.798,543.508,2529.406,543.508,2529.406,543.508,2529.406,543.508,2529.406,543.508,2509.798,543.508,2509.798
21916,543.527,2529.406,543.527,2529.406,543.527,2549.014,543.527,2509.798,543.527,2529.406,543.527,2529.406,543.527,2509.798,543.527,2509.798
21917,543.545,2529.406,543.545,2529.406,543.545,2529.406,543.545,2529.406,543.545,2509.798,543.545,2529.406,543.545,2509.798,543.545,2529.406
21918,543.564,2509.798,543.564,2509.798,543.564,2509.798,543.564,2529.406,543.564,2529.406,543.564,2529.406,543.564,2509.798,543.564,2509.798
21919,543.582,2509.798,543.582,2529.406,543.582,2529.406,543.582,2529.406,543.582,2509.798,543.582,2529.406,543.582,2509.798,543.582,2529.406
21920,543.6,2509.798,543.6,2529.406,543.6,2529.406,543.6,2529.406,543.6,2509.798,543.6,2529.406,543.6,2509.798,543.6,2509.798
21921,543.619,2509.798,543.619,2509.798,543.619,2509.798,543.619,2509.798,543.619,2529.406,543.619,2529.406,543.619,2509.798,543.619,2509.798
21922,543.637,2509.798,543.637,2529.406,543.637,2529.406,543.637,2509.798,543.637,2529.406,543.637,2529.406,543.637,2509.798,543.637,2529.406
21923,543.656,2509.798,543.656,2509.798,543.656,2529.406,543.656,2529.406,543.656,2529.406,543.656,2509.798,543.656,2529.406,543.656,2529.406
21924,543.674,2509.798,543.674,2529.406,543.674,2529.406,543.674,2529.406,543.674,2529.406,543.674,2529.406,543.674,2509.798,543.674,2509.798
21925,543.693,2509.798,543.693,2529.406,543.693,2529.406,543.693,2529.406,543.693,2529.406,543.693,2529.406,543.693,2509.798,543.693,2509.798
21926,543.711,2509.798,543.711,2529.406,543.711,2509.798,543.711,2509.798,543.711,2509.798,543.711,2529.406,543.711,2509.798,543.711,2509.798
21927,543.729,2529.406,543.729,2529.406,543.729,2529.406,543.729,2529.406,543.729,2509.798,543.729,2529.406,543.729,2509.798,543.729,2509.798
21928,543.748,2509.798,543.748,2529.406,543.748,2529.406,543.748,2529.406,543.748,2529.406,543.748,2529.406,543.748,2509.798,543.748,2509.798
21929,543.766,2509.798,543.766,2509.798,543.766,2509.798,543.766,2509.798,543.766,2529.406,543.766,2529.406,543.766,2509.798,543.766,2509.798
21930,543.785,2529.406,543.785,2529.406,543.785,2529.406,543.785,2529.406,543.785,2529.406,543.785,2529.406,543.785,2509.798,543.785,2509.798
21931,543.803,2509.798,543.803,2509.798,543.803,2509.798,543.803,2529.406,543.803,2509.798,543.803,2529.406,543.803,2509.798,543.803,2529.406
21932,543.822,2509.798,543.822,2529.406,543.822,2509.798,543.822,2529.406,543.822,2529.406,543.822,2529.406,543.822,2529.406,543.822,2509.798
21933,543.84,2529.406,543.84,2509.798,543.84,2529.406,543.84,2529.406,543.84,2509.798,543.84,2529.406,543.84,2529.406,543.84,2529.406
21934,543.858,2509.798,543.858,2529.406,543.858,2529.406,543.858,2529.406,543.858,2529.406,543.858,2509.798,543.858,2509.798,543.858,2529.406
21935,543.877,2529.406,543.877,2529.406,543.877,2529.406,543.877,2509.798,543.877,2529.406,543.877,2529.406,543.877,2509.798,543.877,2509.798
21936,543.895,2529.406,543.895,2529.406,543.895,2529.406,543.895,2529.406,543.895,2509.798,543.895,2529.406,543.895,2509.798,543.895,2529.406
21937,543.914,2509.798,543.914,2529.406,543.914,2529.406,543.914,2529.406,543.914,2529.406,543.914,2529.406,543.914,2529.406,543.914,2509.798
21938,543.932,2509.798,543.932,2529.406,543.932,2529.406,543.932,2509.798,543.932,2529.406,543.932,2529.406,543.932,2509.798,543.932,2509.798
21939,543.951,2509.798,543.951,2509.798,543.951,2509.798,543.951,2529.406,543.951,2509.798,543.951,2529.406,543.951,2509.798,543.951,2509.798
21940,543.969,2509.798,543.969,2529.406,543.969,2529.406,543.969,2529.406,543.969,2529.406,543.969,2529.406,543.969,2509.798,543.969,2529.406
21941,543.987,2509.798,543.987,2509.798,543.987,2529.406,543.987,2529.406,543.987,2509.798,543.987,2529.406,543.987,2509.798,543.987,2509.798
21942,544.006,2529.406,544.006,2509.798,544.006,2509.798,544.006,2529.406,544.006,2529.406,544.006,2509.798,544.006,2509.798,544.006,2509.798
21943,544.024,2509.798,544.024,2529.406,544.024,2509.798,544.024,2529.406,544.024,2529.406,544.024,2529.406,544.024,2509.798,544.024,2529.406
21944,544.043,2509.798,544.043,2529.406,544.043,2529.406,544.043,2529.406,544.043,2529.406,544.043,2529.406,544.043,2509.798,544.043,2509.798
21945,544.061,2529.406,544.061,2509.798,544.061,2509.798,544.061,2509.798,544.061,2529.406,544.061,2509.798,544.061,2509.798,544.061,2509.798
21946,544.08,2509.798,544.08,2529.406,544.08,2529.406,544.08,2529.406,544.08,2529.406,544.08,2549.014,544.08,2509.798,544.08,2509.798
21947,544.098,2509.798,544.098,2529.406,544.098,2529.406,544.098,2509.798,544.098,2529.406,544.098,2529.406,544.098,2509.798,544.098,2509.798
21948,544.117,2529.406,544.117,2529.406,544.117,2529.406,544.117,2529.406,544.117,2529.406,544.117,2529.406,544.117,2509.798,544.117,2529.406
21949,544.135,2509.798,544.135,2529.406,544.135,2529.406,544.135,2529.406,544.135,2529.406,544.135,2529.406,544.135,2509.798,544.135,2509.798
21950,544.153,2509.798,544.153,2509.798,544.153,2529.406,544.153,2509.798,544.153,2509.798,544.153,2529.406,544.153,2509.798,544.153,2509.798
21951,544.172,2529.406,544.172,2529.406,544.172,2529.406,544.172,2509.798,544.172,2529.406,544.172,2529.406,544.172,2509.798,544.172,2509.798
21952,544.19,2509.798,544.19,2529.406,544.19,2529.406,544.19,2529.406,544.19,2529.406,544.19,2529.406,544.19,2509.798,544.19,2509.798
21953,544.209,2509.798,544.209,2509.798,544.209,2529.406,544.209,2529.406,544.209,2529.406,544.209,2529.406,544.209,2509.798,544.209,2509.798
21954,544.227,2509.798,544.227,2529.406,544.227,2529.406,544.227,2529.406,544.227,2529.406,544.227,2529.406,544.227,2509.798,544.227,2509.798
21955,544.246,2509.798,544.246,2509.798,544.246,2509.798,544.246,2529.406,544.246,2509.798,544.246,2529.406,544.246,2509.798,544.246,2509.798
21956,544.264,2509.798,544.264,2529.406,544.264,2529.406,544.264,2509.798,544.264,2509.798,544.264,2529.406,544.264,2509.798,544.264,2509.798
21957,544.282,2509.798,544.282,2529.406,544.282,2529.406,544.282,2509.798,544.282,2529.406,544.282,2529.406,544.282,2509.798,544.282,2529.406
