Index,Time,4ES_1,4PF_1
6082,112.103,2509.798,2529.406
6083,112.122,2529.406,2509.798
6084,112.14,2529.406,2509.798
6085,112.159,2529.406,2509.798
6086,112.177,2529.406,2509.798
6087,112.196,2509.798,2509.798
6088,112.214,2509.798,2509.798
6089,112.232,2529.406,2509.798
6090,112.251,2509.798,2509.798
6091,112.269,2509.798,2509.798
6092,112.288,2509.798,2529.406
6093,112.306,2529.406,2509.798
6094,112.325,2529.406,2529.406
6095,112.343,2529.406,2509.798
6096,112.361,2509.798,2509.798
6097,112.38,2509.798,2509.798
6098,112.398,2529.406,2529.406
6099,112.417,2529.406,2509.798
6100,112.435,2509.798,2529.406
6101,112.454,2529.406,2509.798
6102,112.472,2529.406,2529.406
6103,112.49,2529.406,2529.406
6104,112.509,2509.798,2509.798
6105,112.527,2509.798,2529.406
6106,112.546,2529.406,2509.798
6107,112.564,2509.798,2529.406
6108,112.583,2529.406,2509.798
6109,112.601,2509.798,2529.406
6110,112.62,2509.798,2509.798
6111,112.638,2509.798,2529.406
6112,112.656,2509.798,2509.798
6113,112.675,2509.798,2529.406
6114,112.693,2509.798,2529.406
6115,112.712,2509.798,2529.406
6116,112.73,2529.406,2509.798
6117,112.749,2509.798,2509.798
6118,112.767,2509.798,2509.798
6119,112.785,2509.798,2529.406
6120,112.804,2509.798,2529.406
6121,112.822,2509.798,2529.406
6122,112.841,2509.798,2529.406
6123,112.859,2509.798,2529.406
6124,112.878,2509.798,2509.798
6125,112.896,2509.798,2529.406
6126,112.914,2509.798,2509.798
6127,112.933,2509.798,2529.406
6128,112.951,2529.406,2509.798
6129,112.97,2509.798,2509.798
6130,112.988,2509.798,2529.406
6131,113.007,2509.798,2509.798
6132,113.025,2529.406,2509.798
6133,113.043,2509.798,2509.798
6134,113.062,2509.798,2529.406
6135,113.08,2509.798,2529.406
6136,113.099,2509.798,2509.798
6137,113.117,2509.798,2509.798
6138,113.136,2509.798,2509.798
6139,113.154,2529.406,2529.406
6140,113.172,2529.406,2509.798
6141,113.191,2529.406,2529.406
6142,113.209,2509.798,2529.406
6143,113.228,2509.798,2509.798
6144,113.246,2529.406,2529.406
6145,113.265,2509.798,2509.798
6146,113.283,2509.798,2529.406
6147,113.301,2509.798,2529.406
6148,113.32,2509.798,2509.798
6149,113.338,2509.798,2509.798
6150,113.357,2509.798,2509.798
6151,113.375,2529.406,2529.406
6152,113.394,2509.798,2509.798
6153,113.412,2509.798,2509.798
6154,113.431,2509.798,2529.406
6155,113.449,2509.798,2509.798
6156,113.467,2509.798,2509.798
6157,113.486,2509.798,2529.406
6158,113.504,2509.798,2509.798
6159,113.523,2509.798,2529.406
6160,113.541,2509.798,2509.798
6161,113.56,2509.798,2509.798
6162,113.578,2509.798,2509.798
6163,113.596,2509.798,2509.798
6164,113.615,2509.798,2529.406
6165,113.633,2509.798,2509.798
6166,113.652,2509.798,2509.798
6167,113.67,2509.798,2509.798
6168,113.689,2529.406,2509.798
6169,113.707,2509.798,2529.406
6170,113.725,2509.798,2529.406
6171,113.744,2509.798,2509.798
6172,113.762,2529.406,2509.798
6173,113.781,2509.798,2509.798
6174,113.799,2529.406,2509.798
6175,113.818,2509.798,2509.798
6176,113.836,2509.798,2529.406
6177,113.854,2509.798,2529.406
6178,113.873,2529.406,2529.406
6179,113.891,2509.798,2529.406
6180,113.91,2509.798,2509.798
6181,113.928,2509.798,2509.798
6182,113.947,2509.798,2509.798
6183,113.965,2509.798,2529.406
6184,113.983,2529.406,2509.798
6185,114.002,2529.406,2529.406
6186,114.02,2509.798,2509.798
6187,114.039,2529.406,2529.406
6188,114.057,2509.798,2529.406
6189,114.076,2529.406,2509.798
6190,114.094,2509.798,2529.406
6191,114.113,2509.798,2509.798
6192,114.131,2529.406,2509.798
6193,114.149,2509.798,2509.798
6194,114.168,2509.798,2509.798
6195,114.186,2509.798,2509.798
6196,114.205,2509.798,2529.406
6197,114.223,2509.798,2529.406
6198,114.242,2509.798,2529.406
6199,114.26,2509.798,2509.798
6200,114.278,2509.798,2529.406
6201,114.297,2509.798,2529.406
6202,114.315,2509.798,2529.406
6203,114.334,2509.798,2509.798
6204,114.352,2509.798,2509.798
6205,114.371,2509.798,2529.406
6206,114.389,2529.406,2509.798
6207,114.407,2509.798,2529.406
6208,114.426,2509.798,2509.798
6209,114.444,2509.798,2529.406
6210,114.463,2509.798,2529.406
6211,114.481,2529.406,2529.406
6212,114.5,2509.798,2509.798
6213,114.518,2529.406,2529.406
6214,114.536,2509.798,2529.406
6215,114.555,2509.798,2529.406
6216,114.573,2509.798,2509.798
6217,114.592,2509.798,2509.798
6218,114.61,2529.406,2509.798
6219,114.629,2509.798,2529.406
6220,114.647,2529.406,2509.798
6221,114.665,2529.406,2509.798
6222,114.684,2509.798,2529.406
6223,114.702,2529.406,2509.798
6224,114.721,2509.798,2529.406
6225,114.739,2509.798,2509.798
6226,114.758,2509.798,2509.798
6227,114.776,2509.798,2529.406
6228,114.794,2509.798,2509.798
6229,114.813,2509.798,2529.406
6230,114.831,2509.798,2529.406
6231,114.85,2529.406,2529.406
6232,114.868,2509.798,2529.406
6233,114.887,2529.406,2509.798
6234,114.905,2509.798,2529.406
6235,114.924,2529.406,2509.798
6236,114.942,2509.798,2529.406
6237,114.96,2509.798,2509.798
6238,114.979,2529.406,2509.798
6239,114.997,2509.798,2509.798
6240,115.016,2529.406,2509.798
6241,115.034,2509.798,2529.406
6242,115.053,2529.406,2529.406
6243,115.071,2509.798,2509.798
6244,115.089,2509.798,2509.798
6245,115.108,2529.406,2509.798
6246,115.126,2509.798,2509.798
6247,115.145,2509.798,2509.798
6248,115.163,2509.798,2509.798
6249,115.182,2509.798,2529.406
6250,115.2,2529.406,2509.798
6251,115.218,2509.798,2509.798
6252,115.237,2529.406,2509.798
6253,115.255,2509.798,2509.798
6254,115.274,2509.798,2509.798
6255,115.292,2509.798,2529.406
6256,115.311,2509.798,2509.798
6257,115.329,2509.798,2509.798
6258,115.347,2509.798,2529.406
6259,115.366,2529.406,2509.798
6260,115.384,2509.798,2529.406
6261,115.403,2509.798,2509.798
6262,115.421,2509.798,2529.406
6263,115.44,2509.798,2529.406
6264,115.458,2509.798,2509.798
6265,115.476,2509.798,2509.798
6266,115.495,2509.798,2509.798
6267,115.513,2509.798,2529.406
6268,115.532,2509.798,2509.798
6269,115.55,2529.406,2509.798
6270,115.569,2509.798,2529.406
6271,115.587,2529.406,2509.798
6272,115.605,2509.798,2529.406
6273,115.624,2529.406,2509.798
6274,115.642,2509.798,2509.798
6275,115.661,2509.798,2509.798
6276,115.679,2529.406,2509.798
6277,115.698,2509.798,2509.798
6278,115.716,2529.406,2509.798
6279,115.735,2529.406,2509.798
6280,115.753,2529.406,2529.406
6281,115.771,2529.406,2509.798
6282,115.79,2509.798,2509.798
6283,115.808,2509.798,2529.406
6284,115.827,2509.798,2529.406
6285,115.845,2509.798,2529.406
6286,115.864,2509.798,2509.798
6287,115.882,2509.798,2529.406
6288,115.9,2529.406,2509.798
6289,115.919,2509.798,2509.798
6290,115.937,2529.406,2509.798
6291,115.956,2509.798,2529.406
6292,115.974,2509.798,2529.406
6293,115.993,2509.798,2529.406
6294,116.011,2509.798,2509.798
6295,116.029,2529.406,2509.798
6296,116.048,2529.406,2509.798
6297,116.066,2529.406,2529.406
6298,116.085,2509.798,2509.798
6299,116.103,2529.406,2509.798
6300,116.122,2509.798,2509.798
6301,116.14,2509.798,2509.798
6302,116.158,2529.406,2509.798
6303,116.177,2509.798,2509.798
6304,116.195,2529.406,2509.798
6305,116.214,2529.406,2509.798
6306,116.232,2509.798,2509.798
6307,116.251,2509.798,2509.798
6308,116.269,2529.406,2509.798
6309,116.287,2529.406,2529.406
6310,116.306,2509.798,2529.406
6311,116.324,2509.798,2509.798
6312,116.343,2509.798,2529.406
6313,116.361,2509.798,2509.798
6314,116.38,2509.798,2529.406
6315,116.398,2509.798,2509.798
6316,116.417,2509.798,2529.406
6317,116.435,2509.798,2529.406
6318,116.453,2509.798,2529.406
6319,116.472,2509.798,2529.406
6320,116.49,2509.798,2529.406
6321,116.509,2529.406,2529.406
6322,116.527,2509.798,2529.406
6323,116.546,2529.406,2509.798
6324,116.564,2509.798,2529.406
6325,116.582,2529.406,2509.798
6326,116.601,2509.798,2509.798
6327,116.619,2529.406,2509.798
6328,116.638,2529.406,2529.406
6329,116.656,2509.798,2529.406
6330,116.675,2509.798,2509.798
6331,116.693,2509.798,2529.406
6332,116.711,2509.798,2529.406
6333,116.73,2529.406,2509.798
6334,116.748,2529.406,2509.798
6335,116.767,2509.798,2509.798
6336,116.785,2509.798,2509.798
6337,116.804,2509.798,2509.798
6338,116.822,2509.798,2529.406
6339,116.84,2509.798,2509.798
6340,116.859,2509.798,2529.406
6341,116.877,2509.798,2509.798
6342,116.896,2509.798,2509.798
6343,116.914,2509.798,2529.406
6344,116.933,2509.798,2509.798
6345,116.951,2509.798,2509.798
6346,116.969,2509.798,2509.798
6347,116.988,2509.798,2529.406
6348,117.006,2509.798,2509.798
6349,117.025,2529.406,2529.406
6350,117.043,2509.798,2509.798
6351,117.062,2509.798,2509.798
6352,117.08,2529.406,2529.406
6353,117.098,2509.798,2509.798
6354,117.117,2509.798,2509.798
6355,117.135,2529.406,2529.406
6356,117.154,2529.406,2509.798
6357,117.172,2509.798,2529.406
6358,117.191,2509.798,2509.798
6359,117.209,2509.798,2529.406
6360,117.228,2509.798,2509.798
6361,117.246,2509.798,2529.406
6362,117.264,2509.798,2529.406
6363,117.283,2509.798,2529.406
6364,117.301,2509.798,2509.798
6365,117.32,2529.406,2509.798
6366,117.338,2509.798,2529.406
6367,117.357,2509.798,2509.798
6368,117.375,2529.406,2509.798
6369,117.393,2509.798,2529.406
6370,117.412,2509.798,2509.798
6371,117.43,2529.406,2529.406
6372,117.449,2509.798,2529.406
6373,117.467,2509.798,2509.798
6374,117.486,2509.798,2509.798
6375,117.504,2509.798,2509.798
6376,117.522,2509.798,2509.798
6377,117.541,2509.798,2509.798
6378,117.559,2509.798,2509.798
6379,117.578,2529.406,2509.798
6380,117.596,2509.798,2529.406
6381,117.615,2509.798,2509.798
6382,117.633,2509.798,2529.406
6383,117.651,2509.798,2509.798
6384,117.67,2509.798,2509.798
6385,117.688,2529.406,2509.798
6386,117.707,2509.798,2509.798
6387,117.725,2509.798,2529.406
6388,117.744,2509.798,2509.798
6389,117.762,2509.798,2529.406
6390,117.78,2509.798,2509.798
6391,117.799,2509.798,2529.406
6392,117.817,2509.798,2509.798
6393,117.836,2509.798,2529.406
6394,117.854,2509.798,2509.798
6395,117.873,2509.798,2529.406
6396,117.891,2509.798,2529.406
6397,117.91,2509.798,2529.406
6398,117.928,2509.798,2529.406
6399,117.946,2509.798,2509.798
6400,117.965,2509.798,2529.406
6401,117.983,2529.406,2509.798
6402,118.002,2509.798,2509.798
6403,118.02,2529.406,2509.798
6404,118.039,2509.798,2529.406
6405,118.057,2509.798,2529.406
6406,118.075,2529.406,2529.406
6407,118.094,2509.798,2509.798
6408,118.112,2529.406,2509.798
6409,118.131,2529.406,2529.406
6410,118.149,2529.406,2529.406
6411,118.168,2509.798,2529.406
6412,118.186,2529.406,2509.798
6413,118.204,2509.798,2509.798
6414,118.223,2509.798,2509.798
6415,118.241,2529.406,2509.798
6416,118.26,2509.798,2509.798
6417,118.278,2529.406,2509.798
6418,118.297,2509.798,2509.798
6419,118.315,2509.798,2509.798
6420,118.333,2529.406,2509.798
6421,118.352,2529.406,2529.406
6422,118.37,2509.798,2509.798
6423,118.389,2509.798,2529.406
6424,118.407,2529.406,2509.798
6425,118.426,2509.798,2509.798
6426,118.444,2509.798,2509.798
6427,118.462,2509.798,2509.798
6428,118.481,2509.798,2509.798
6429,118.499,2509.798,2509.798
6430,118.518,2509.798,2509.798
6431,118.536,2509.798,2509.798
6432,118.555,2509.798,2529.406
6433,118.573,2509.798,2509.798
6434,118.591,2509.798,2529.406
6435,118.61,2509.798,2509.798
6436,118.628,2509.798,2529.406
6437,118.647,2509.798,2509.798
6438,118.665,2529.406,2529.406
6439,118.684,2509.798,2529.406
6440,118.702,2509.798,2509.798
6441,118.721,2529.406,2529.406
6442,118.739,2509.798,2529.406
6443,118.757,2509.798,2529.406
6444,118.776,2509.798,2509.798
6445,118.794,2509.798,2509.798
6446,118.813,2509.798,2529.406
6447,118.831,2529.406,2509.798
6448,118.85,2509.798,2529.406
6449,118.868,2529.406,2509.798
6450,118.886,2509.798,2509.798
6451,118.905,2509.798,2509.798
6452,118.923,2509.798,2509.798
6453,118.942,2509.798,2529.406
6454,118.96,2509.798,2509.798
6455,118.979,2509.798,2509.798
6456,118.997,2509.798,2509.798
6457,119.015,2509.798,2509.798
6458,119.034,2509.798,2509.798
6459,119.052,2509.798,2509.798
6460,119.071,2509.798,2509.798
6461,119.089,2509.798,2509.798
6462,119.108,2509.798,2509.798
6463,119.126,2509.798,2509.798
6464,119.144,2509.798,2529.406
6465,119.163,2509.798,2509.798
6466,119.181,2509.798,2529.406
6467,119.2,2509.798,2509.798
6468,119.218,2509.798,2529.406
6469,119.237,2509.798,2509.798
6470,119.255,2509.798,2529.406
6471,119.273,2509.798,2529.406
6472,119.292,2509.798,2529.406
6473,119.31,2509.798,2509.798
6474,119.329,2529.406,2529.406
6475,119.347,2509.798,2509.798
6476,119.366,2509.798,2509.798
6477,119.384,2509.798,2529.406
6478,119.403,2529.406,2509.798
6479,119.421,2509.798,2509.798
6480,119.439,2509.798,2509.798
6481,119.458,2529.406,2509.798
6482,119.476,2529.406,2529.406
6483,119.495,2529.406,2509.798
6484,119.513,2509.798,2529.406
6485,119.532,2529.406,2509.798
6486,119.55,2509.798,2529.406
6487,119.568,2529.406,2509.798
6488,119.587,2509.798,2509.798
6489,119.605,2529.406,2509.798
6490,119.624,2509.798,2509.798
6491,119.642,2509.798,2509.798
6492,119.661,2529.406,2509.798
6493,119.679,2509.798,2509.798
6494,119.697,2509.798,2509.798
6495,119.716,2509.798,2509.798
6496,119.734,2509.798,2509.798
6497,119.753,2509.798,2529.406
6498,119.771,2509.798,2509.798
6499,119.79,2509.798,2509.798
6500,119.808,2509.798,2529.406
6501,119.826,2509.798,2529.406
6502,119.845,2509.798,2529.406
6503,119.863,2529.406,2509.798
6504,119.882,2529.406,2529.406
6505,119.9,2509.798,2509.798
6506,119.919,2509.798,2529.406
6507,119.937,2509.798,2529.406
6508,119.955,2509.798,2529.406
6509,119.974,2529.406,2509.798
6510,119.992,2529.406,2529.406
6511,120.011,2529.406,2509.798
6512,120.029,2529.406,2509.798
6513,120.048,2509.798,2509.798
6514,120.066,2509.798,2509.798
6515,120.084,2509.798,2509.798
6516,120.103,2529.406,2529.406
6517,120.121,2509.798,2509.798
6518,120.14,2529.406,2509.798
6519,120.158,2509.798,2509.798
6520,120.177,2509.798,2509.798
6521,120.195,2509.798,2509.798
6522,120.214,2509.798,2509.798
6523,120.232,2509.798,2509.798
6524,120.25,2509.798,2529.406
6525,120.269,2509.798,2509.798
6526,120.287,2509.798,2509.798
6527,120.306,2509.798,2509.798
6528,120.324,2529.406,2509.798
6529,120.343,2509.798,2529.406
6530,120.361,2509.798,2529.406
6531,120.379,2509.798,2529.406
6532,120.398,2529.406,2509.798
6533,120.416,2509.798,2529.406
6534,120.435,2509.798,2509.798
6535,120.453,2509.798,2509.798
6536,120.472,2529.406,2509.798
6537,120.49,2509.798,2509.798
6538,120.508,2529.406,2509.798
6539,120.527,2509.798,2529.406
6540,120.545,2509.798,2509.798
6541,120.564,2509.798,2509.798
6542,120.582,2509.798,2509.798
6543,120.601,2509.798,2529.406
6544,120.619,2509.798,2509.798
6545,120.637,2509.798,2509.798
6546,120.656,2509.798,2529.406
6547,120.674,2529.406,2509.798
6548,120.693,2529.406,2529.406
6549,120.711,2529.406,2509.798
6550,120.73,2509.798,2529.406
6551,120.748,2509.798,2509.798
6552,120.766,2529.406,2509.798
6553,120.785,2509.798,2509.798
6554,120.803,2509.798,2509.798
6555,120.822,2509.798,2509.798
6556,120.84,2529.406,2509.798
6557,120.859,2529.406,2509.798
6558,120.877,2529.406,2509.798
6559,120.895,2529.406,2509.798
6560,120.914,2509.798,2509.798
6561,120.932,2509.798,2529.406
6562,120.951,2509.798,2509.798
6563,120.969,2509.798,2529.406
6564,120.988,2509.798,2509.798
6565,121.006,2509.798,2509.798
6566,121.025,2509.798,2529.406
6567,121.043,2509.798,2509.798
6568,121.061,2529.406,2509.798
6569,121.08,2529.406,2529.406
6570,121.098,2529.406,2509.798
6571,121.117,2509.798,2529.406
6572,121.135,2529.406,2529.406
6573,121.154,2509.798,2509.798
6574,121.172,2509.798,2509.798
6575,121.19,2509.798,2509.798
6576,121.209,2529.406,2509.798
6577,121.227,2509.798,2529.406
6578,121.246,2529.406,2509.798
6579,121.264,2509.798,2509.798
6580,121.283,2509.798,2509.798
6581,121.301,2509.798,2509.798
6582,121.319,2509.798,2529.406
6583,121.338,2509.798,2529.406
6584,121.356,2509.798,2509.798
6585,121.375,2509.798,2529.406
6586,121.393,2509.798,2529.406
6587,121.412,2529.406,2509.798
6588,121.43,2509.798,2529.406
6589,121.448,2529.406,2509.798
6590,121.467,2529.406,2529.406
6591,121.485,2509.798,2509.798
6592,121.504,2529.406,2509.798
6593,121.522,2509.798,2509.798
6594,121.541,2529.406,2509.798
6595,121.559,2509.798,2529.406
6596,121.577,2509.798,2529.406
6597,121.596,2509.798,2529.406
6598,121.614,2509.798,2509.798
6599,121.633,2509.798,2529.406
6600,121.651,2509.798,2529.406
6601,121.67,2509.798,2529.406
6602,121.688,2509.798,2529.406
6603,121.706,2529.406,2509.798
6604,121.725,2509.798,2529.406
6605,121.743,2509.798,2529.406
6606,121.762,2509.798,2529.406
6607,121.78,2529.406,2509.798
6608,121.799,2509.798,2509.798
6609,121.817,2529.406,2529.406
6610,121.836,2509.798,2529.406
6611,121.854,2509.798,2509.798
6612,121.872,2529.406,2509.798
6613,121.891,2529.406,2529.406
6614,121.909,2509.798,2509.798
6615,121.928,2509.798,2509.798
6616,121.946,2509.798,2509.798
6617,121.965,2509.798,2509.798
6618,121.983,2509.798,2509.798
6619,122.001,2529.406,2529.406
6620,122.02,2509.798,2509.798
6621,122.038,2509.798,2529.406
6622,122.057,2509.798,2529.406
6623,122.075,2529.406,2529.406
6624,122.094,2529.406,2509.798
6625,122.112,2529.406,2529.406
6626,122.13,2509.798,2529.406
6627,122.149,2529.406,2509.798
6628,122.167,2509.798,2509.798
6629,122.186,2529.406,2509.798
6630,122.204,2509.798,2529.406
6631,122.223,2529.406,2509.798
6632,122.241,2509.798,2529.406
6633,122.259,2529.406,2509.798
6634,122.278,2509.798,2529.406
6635,122.296,2529.406,2529.406
6636,122.315,2509.798,2529.406
6637,122.333,2509.798,2529.406
6638,122.352,2509.798,2509.798
6639,122.37,2529.406,2529.406
6640,122.388,2509.798,2509.798
6641,122.407,2509.798,2509.798
6642,122.425,2529.406,2509.798
6643,122.444,2509.798,2529.406
6644,122.462,2529.406,2509.798
6645,122.481,2509.798,2529.406
6646,122.499,2509.798,2509.798
6647,122.518,2509.798,2509.798
6648,122.536,2509.798,2509.798
6649,122.554,2529.406,2509.798
6650,122.573,2509.798,2529.406
6651,122.591,2509.798,2509.798
6652,122.61,2509.798,2509.798
6653,122.628,2509.798,2529.406
6654,122.647,2509.798,2509.798
6655,122.665,2509.798,2509.798
6656,122.683,2509.798,2509.798
6657,122.702,2509.798,2529.406
6658,122.72,2509.798,2529.406
6659,122.739,2509.798,2509.798
6660,122.757,2509.798,2529.406
6661,122.776,2509.798,2509.798
6662,122.794,2509.798,2509.798
6663,122.812,2509.798,2509.798
6664,122.831,2509.798,2509.798
6665,122.849,2529.406,2509.798
6666,122.868,2509.798,2509.798
6667,122.886,2509.798,2529.406
6668,122.905,2509.798,2529.406
6669,122.923,2509.798,2509.798
6670,122.941,2509.798,2509.798
6671,122.96,2529.406,2529.406
6672,122.978,2509.798,2509.798
6673,122.997,2529.406,2509.798
6674,123.015,2529.406,2529.406
6675,123.034,2509.798,2509.798
6676,123.052,2509.798,2509.798
